Time,GLOBAL time,MPH,RPM,Voltage,Fuel Pressure,Pitot 1,Pitot 2,Pitot 3,Manifold Absolute Pressure,Lambda,pitot 4,Brake Pressure Front,Brake Pressure Rear
143712464,11/10/24_10:3:12.967,57,2968,128,55,65526,65533,65529,827,98,65532,42,36
143812466,11/10/24_10:3:13.67,57,2901,127,55,65526,65533,65529,832,100,65532,42,37
143912468,11/10/24_10:3:13.167,66,2762,127,55,65526,65533,65529,796,98,65533,42,42
144012465,11/10/24_10:3:13.267,66,2968,127,55,65526,65533,65529,823,98,65532,47,37
144113470,11/10/24_10:3:13.367,75,3147,127,55,65526,65533,65529,819,99,65532,42,36
144213475,11/10/24_10:3:13.467,75,2984,127,55,65526,65533,65529,811,99,65532,42,37
144313472,11/10/24_10:3:13.567,85,2996,127,55,65526,65533,65529,815,101,65532,42,42
144413472,11/10/24_10:3:13.667,91,2885,126,54,65526,65533,65529,822,100,65532,46,36
144513468,11/10/24_10:3:13.767,91,2893,126,55,65526,65533,65529,817,99,65532,47,36
144613466,11/10/24_10:3:13.867,95,3060,127,55,65526,65533,65529,826,99,65532,42,37
144714470,11/10/24_10:3:13.967,102,3068,127,55,65526,65533,65529,820,97,65532,42,36
144814469,11/10/24_10:3:14.67,107,2917,125,55,65526,65533,65529,795,96,65532,47,37
144914469,11/10/24_10:3:14.127,107,2873,126,55,65526,65533,65529,806,97,65532,47,36
145014473,11/10/24_10:3:14.267,111,3127,127,55,65526,65533,65529,820,97,65532,42,36
145114467,11/10/24_10:3:14.367,118,3095,126,55,65526,65533,65529,799,98,65532,47,36
145214470,11/10/24_10:3:14.467,118,3044,125,55,65526,65533,65529,762,103,65532,42,36
145315471,11/10/24_10:3:14.567,117,2897,125,55,65526,65533,65529,788,109,65532,42,36
145415479,11/10/24_10:3:14.667,116,3068,130,55,65526,65533,65529,759,99,65532,47,37
145515466,11/10/24_10:3:14.767,116,3099,126,55,65526,65533,65529,805,99,65532,47,32
145615473,11/10/24_10:3:14.827,113,3135,126,55,65526,65533,65529,805,99,65532,47,37
145715467,11/10/24_10:3:14.967,110,3135,126,55,65526,65533,65529,815,101,65532,42,36
145815469,11/10/24_10:3:15.67,111,3171,127,55,65526,65533,65529,802,95,65532,42,36
145916470,11/10/24_10:3:15.167,107,3028,130,55,65526,65533,65529,795,98,65532,42,37
146016470,11/10/24_10:3:15.267,107,3084,129,55,65526,65533,65529,772,95,65532,42,36
146116471,11/10/24_10:3:15.367,103,2937,129,55,65526,65533,65529,769,98,65532,42,31
146216467,11/10/24_10:3:15.467,99,2948,129,55,65526,65533,65529,765,96,65532,47,36
146316467,11/10/24_10:3:15.567,95,3016,129,55,65526,65533,65529,791,97,65532,47,36
146416473,11/10/24_10:3:15.647,95,3163,129,55,65526,65533,65529,781,93,65532,47,37
146517467,11/10/24_10:3:15.767,92,3119,129,54,65526,65533,65529,802,94,65532,42,36
146617469,11/10/24_10:3:15.867,94,3004,128,54,65526,65533,65529,790,96,65532,47,36
146717466,11/10/24_10:3:15.967,94,2984,128,55,65526,65533,65529,760,95,65532,42,42
146817470,11/10/24_10:3:16.67,91,3024,128,54,65526,65533,65529,785,96,65532,47,36
146917467,11/10/24_10:3:16.167,90,3032,128,55,65526,65533,65529,793,94,65532,42,31
147017469,11/10/24_10:3:16.267,90,3036,127,55,65526,65533,65529,771,92,65532,41,36
147118470,11/10/24_10:3:16.367,87,2940,127,55,65526,65533,65529,775,94,65532,42,36
147218467,11/10/24_10:3:16.487,87,2917,127,55,65526,65533,65529,766,92,65532,42,42
147318467,11/10/24_10:3:16.587,84,3028,127,55,65526,65533,65529,772,94,65532,108,57
147418466,11/10/24_10:3:16.687,78,3147,127,55,65526,65533,65529,778,96,65532,145,78
147518469,11/10/24_10:3:16.767,78,3103,127,55,65526,65533,65529,768,98,65532,161,78
147618467,11/10/24_10:3:16.887,74,2976,126,55,65526,65533,65529,760,97,65532,197,109
147719466,11/10/24_10:3:16.987,74,2905,126,55,65526,65533,65529,761,96,65532,238,156
147819465,11/10/24_10:3:17.87,62,2968,127,55,65526,65533,65529,794,97,65532,295,207
147919466,11/10/24_10:3:17.187,62,3163,127,55,65526,65533,65529,798,96,65532,403,279
148019466,11/10/24_10:3:17.287,62,3135,127,55,65526,65533,65529,802,97,65532,517,351
148119466,11/10/24_10:3:17.387,46,3068,127,54,65526,65533,65529,809,95,65532,527,362
148219463,11/10/24_10:3:17.487,34,3028,126,54,65526,65533,65529,806,92,65532,517,336
148320467,11/10/24_10:3:17.587,27,3016,127,54,65526,65533,65529,807,90,65532,470,305
148420472,11/10/24_10:3:17.687,23,2988,126,55,65526,65533,65529,807,91,65532,455,295
148524825,11/10/24_10:3:17.767,20,2956,126,55,65526,65533,65529,808,90,65532,414,264
148624467,11/10/24_10:3:17.887,17,2968,126,55,65526,65533,65529,805,90,65532,320,222
148724468,11/10/24_10:3:17.987,15,2956,126,54,65526,65533,65529,807,91,65532,253,165
148824464,11/10/24_10:3:18.47,0,3131,126,55,65526,65533,65529,772,92,65532,202,130
148924466,11/10/24_10:3:18.187,0,3064,126,55,65526,65533,65529,781,95,65532,211,134
149025466,11/10/24_10:3:18.287,0,3052,125,55,65526,65533,65529,766,96,65532,223,145
149125466,11/10/24_10:3:18.387,0,2909,125,55,65526,65533,65529,761,97,65532,222,145
149225467,11/10/24_10:3:18.467,0,2925,126,55,65526,65533,65529,774,94,65532,155,93
149325467,11/10/24_10:3:18.587,0,3107,129,55,65526,65533,65529,770,93,65532,160,78
149425468,11/10/24_10:3:18.687,0,3072,126,55,65526,65533,65529,763,92,65532,171,109
149525464,11/10/24_10:3:18.747,0,3088,126,55,65526,65533,65529,770,92,65532,176,114
149626467,11/10/24_10:3:18.887,0,2933,128,55,65526,65533,65529,750,92,65532,176,114
149726470,11/10/24_10:3:18.987,0,2944,129,55,65526,65533,65529,767,92,65532,166,109
149826468,11/10/24_10:3:19.47,0,3056,129,54,65526,65533,65529,791,95,65532,166,104
149926475,11/10/24_10:3:19.187,0,3091,129,54,65526,65533,65529,793,96,65532,156,94
150026468,11/10/24_10:3:19.287,0,3024,128,55,65526,65533,65529,785,95,65532,145,93
150126472,11/10/24_10:3:19.387,0,2988,128,54,65526,65533,65529,761,95,65532,140,93
150227476,11/10/24_10:3:19.487,0,3020,128,54,65526,65533,65529,790,95,65532,140,88
150327469,11/10/24_10:3:19.587,0,3044,128,55,65526,65533,65529,783,92,65532,135,89
150427475,11/10/24_10:3:19.687,0,3068,127,55,65526,65533,65529,792,92,65532,140,83
150527472,11/10/24_10:3:19.787,0,3064,128,55,65526,65533,65529,799,92,65532,135,89
150627470,11/10/24_10:3:19.887,0,3103,127,54,65526,65533,65529,791,92,65532,145,88
150727470,11/10/24_10:3:19.967,0,3099,127,54,65526,65533,65529,798,93,65532,140,83
150828466,11/10/24_10:3:20.87,0,3131,128,55,65526,65533,65529,796,91,65532,145,83
150928467,11/10/24_10:3:20.187,0,3068,127,55,65526,65533,65529,804,94,65532,140,83
151028466,11/10/24_10:3:20.287,0,3131,127,54,65526,65533,65529,809,92,65532,140,88
151128470,11/10/24_10:3:20.367,0,3147,127,55,65526,65533,65529,802,91,65532,140,88
151228466,11/10/24_10:3:20.487,0,3072,127,55,65526,65533,65529,799,92,65532,140,88
151328478,11/10/24_10:3:20.587,0,3056,127,55,65526,65533,65529,801,92,65532,145,83
151428470,11/10/24_10:3:20.647,0,3068,127,55,65526,65533,65529,798,91,65532,140,88
151529471,11/10/24_10:3:20.787,0,3080,127,55,65526,65533,65529,783,93,65532,145,83
151629467,11/10/24_10:3:20.887,0,3135,126,55,65526,65533,65529,796,95,65532,140,88
151729466,11/10/24_10:3:20.987,0,3080,126,55,65526,65533,65529,764,94,65532,140,83
151829463,11/10/24_10:3:21.87,0,2956,125,55,65526,65533,65529,757,96,65532,140,83
151929466,11/10/24_10:3:21.187,0,2901,126,55,65526,65533,65529,752,95,65532,140,88
152029472,11/10/24_10:3:21.287,0,2984,126,55,65526,65533,65529,761,97,65532,140,88
152130465,11/10/24_10:3:21.387,0,3052,126,55,65526,65533,65529,773,97,65532,139,82
152230476,11/10/24_10:3:21.487,0,3167,126,55,65526,65533,65529,781,98,65532,135,83
152330467,11/10/24_10:3:21.587,0,2933,126,55,65526,65533,65529,767,99,65532,140,89
152430466,11/10/24_10:3:21.687,0,2901,125,55,65526,65533,65529,760,96,65532,140,88
152530464,11/10/24_10:3:21.767,0,2921,125,55,65526,65533,65529,763,94,65532,140,88
152630467,11/10/24_10:3:21.887,0,3040,128,55,65526,65533,65529,776,94,65532,140,88
152731466,11/10/24_10:3:21.987,0,3143,126,55,65526,65533,65529,780,92,65532,140,83
152831467,11/10/24_10:3:22.47,0,3084,126,55,65526,65533,65529,753,93,65532,145,89
152931464,11/10/24_10:3:22.187,0,2976,126,55,65526,65533,65529,750,95,65532,135,88
153031467,11/10/24_10:3:22.287,0,2893,126,55,65526,65533,65529,749,93,65532,145,89
153131467,11/10/24_10:3:22.387,0,3040,127,55,65526,65533,65529,757,93,65532,140,89
153231464,11/10/24_10:3:22.467,0,3119,127,55,65526,65533,65529,781,94,65532,140,89
153332466,11/10/24_10:3:22.587,0,3008,127,54,65526,65533,65529,789,94,65532,145,89
153432466,11/10/24_10:3:22.687,0,2933,127,54,65526,65533,65529,770,94,65532,140,89
153532463,11/10/24_10:3:22.747,0,2933,128,54,65526,65533,65529,789,95,65532,139,88
153640998,11/10/24_10:3:22.887,0,3175,128,55,65526,65533,65529,793,94,65532,140,88
153740466,11/10/24_10:3:23.7,0,3076,128,54,65526,65533,65529,799,95,65532,145,94
153840468,11/10/24_10:3:23.107,0,3107,128,55,65526,65533,65529,797,92,65532,140,88
153940464,11/10/24_10:3:23.187,0,3199,128,55,65526,65533,65529,795,93,65532,140,89
154041477,11/10/24_10:3:23.307,0,3044,128,55,65526,65533,65529,797,95,65532,145,89
154141472,11/10/24_10:3:23.407,0,3088,128,54,65526,65533,65529,805,92,65532,140,88
154241463,11/10/24_10:3:23.487,0,3048,127,55,65526,65533,65529,802,92,65532,140,88
154341466,11/10/24_10:3:23.607,0,3024,127,55,65526,65533,65529,806,91,65532,140,89
154441466,11/10/24_10:3:23.707,0,3028,127,55,65526,65533,65529,796,90,65532,145,88
154541466,11/10/24_10:3:23.807,0,2940,127,54,65526,65533,65529,796,90,65532,145,83
154642471,11/10/24_10:3:23.907,0,2956,127,54,65526,65533,65529,806,94,65532,140,88
154743464,11/10/24_10:3:23.987,0,2948,127,55,65526,65533,65529,799,90,65532,140,89
154843466,11/10/24_10:3:24.107,0,2913,127,55,65526,65533,65529,786,92,65532,140,88
154943466,11/10/24_10:3:24.207,0,2952,127,55,65526,65533,65529,798,93,65532,140,88
155043467,11/10/24_10:3:24.307,0,2940,127,55,65526,65533,65529,790,90,65532,141,89
155143464,11/10/24_10:3:24.387,0,2897,126,55,65526,65533,65529,779,92,65532,145,89
155244476,11/10/24_10:3:24.507,0,2873,126,55,65526,65533,65529,786,95,65532,140,83
155344466,11/10/24_10:3:24.607,0,2889,126,54,65526,65533,65529,782,94,65532,145,88
155444467,11/10/24_10:3:24.687,0,2877,126,54,65526,65533,65529,792,94,65532,145,93
155544468,11/10/24_10:3:24.807,0,2877,126,54,65526,65533,65529,794,93,65532,145,83
155644468,11/10/24_10:3:24.907,0,2897,126,55,65526,65533,65529,774,92,65532,145,88
155744468,11/10/24_10:3:25.7,0,2853,126,54,65526,65533,65529,798,95,65532,145,89
155845473,11/10/24_10:3:25.87,0,2881,125,55,65526,65533,65529,784,92,65532,145,89
155945472,11/10/24_10:3:25.207,0,2877,125,54,65526,65533,65529,788,94,65532,140,83
156051468,11/10/24_10:3:25.307,0,2905,130,54,65526,65533,65529,804,92,65532,140,88
156151464,11/10/24_10:3:25.407,0,2885,129,54,65526,65533,65529,786,91,65532,140,89
156251468,11/10/24_10:3:25.507,0,2885,129,54,65526,65533,65529,794,92,65532,140,88
156351466,11/10/24_10:3:25.607,0,2893,129,54,65526,65533,65529,795,92,65532,145,94
156452467,11/10/24_10:3:25.707,0,2873,129,54,65526,65533,65529,794,93,65532,140,83
156552466,11/10/24_10:3:25.787,0,2881,129,54,65526,65533,65529,784,94,65532,140,89
156652466,11/10/24_10:3:25.907,0,2885,129,54,65526,65533,65529,786,94,65532,145,89
156752467,11/10/24_10:3:26.7,0,2885,128,54,65526,65533,65529,795,95,65532,145,88
156852466,11/10/24_10:3:26.107,0,2960,129,55,65526,65533,65529,779,93,65532,140,89
156952465,11/10/24_10:3:26.207,0,2933,128,54,65526,65533,65529,788,98,65532,140,83
157052466,11/10/24_10:3:26.307,0,2933,128,55,65526,65533,65529,794,95,65532,145,88
157153467,11/10/24_10:3:26.407,0,2913,128,54,65526,65533,65529,791,96,65532,145,89
157253467,11/10/24_10:3:26.487,0,2885,128,54,65526,65533,65529,801,95,65532,139,88
157353468,11/10/24_10:3:26.607,0,2897,128,55,65526,65533,65529,794,96,65532,145,89
157453466,11/10/24_10:3:26.707,0,2897,127,54,65526,65533,65529,792,95,65532,145,88
157553466,11/10/24_10:3:26.807,0,2861,127,54,65526,65533,65529,785,96,65532,150,88
157653463,11/10/24_10:3:26.907,0,2885,127,54,65526,65533,65529,788,96,65532,145,88
157754468,11/10/24_10:3:27.7,0,2901,127,54,65526,65533,65529,777,95,65532,145,88
157854466,11/10/24_10:3:27.107,0,2893,127,55,65526,65533,65529,795,95,65532,140,93
157954463,11/10/24_10:3:27.187,0,2893,126,55,65526,65533,65529,788,95,65532,145,83
158054467,11/10/24_10:3:27.307,0,2869,126,54,65526,65533,65529,786,94,65532,140,89
158154467,11/10/24_10:3:27.407,0,2905,126,54,65526,65533,65529,785,96,65532,145,88
158254468,11/10/24_10:3:27.507,0,2944,127,55,65526,65533,65529,767,94,65532,145,83
158355467,11/10/24_10:3:27.607,0,2944,127,55,65526,65533,65529,776,96,65532,140,83
158455464,11/10/24_10:3:27.707,0,2948,126,54,65526,65533,65529,779,94,65532,151,99
158555466,11/10/24_10:3:27.807,0,3004,126,55,65526,65533,65529,757,94,65532,145,88
158655466,11/10/24_10:3:27.907,0,2988,126,55,65526,65533,65529,795,96,65532,150,88
158764533,11/10/24_10:3:28.27,0,2964,130,54,65526,65533,65529,775,94,65532,140,89
158864465,11/10/24_10:3:28.127,0,2996,130,54,65526,65533,65529,787,96,65532,145,93
158965466,11/10/24_10:3:28.227,0,2988,130,54,65526,65533,65529,778,94,65532,140,88
159065466,11/10/24_10:3:28.327,0,3032,130,55,65526,65533,65529,770,93,65532,145,88
159165465,11/10/24_10:3:28.427,0,3020,130,55,65526,65533,65529,771,96,65532,145,88
159265467,11/10/24_10:3:28.527,0,3052,129,55,65526,65533,65529,782,94,65532,145,88
159365466,11/10/24_10:3:28.627,0,3076,129,55,65526,65533,65529,782,95,65532,151,94
159465464,11/10/24_10:3:28.707,0,3099,130,54,65526,65533,65529,791,94,65532,150,88
159566466,11/10/24_10:3:28.827,0,3024,126,55,65526,65533,65529,804,94,65532,150,88
159666466,11/10/24_10:3:28.927,0,2996,126,54,65526,65533,65529,787,93,65532,145,94
159766469,11/10/24_10:3:29.27,0,2972,126,54,65526,65533,65529,762,93,65532,150,88
159866468,11/10/24_10:3:29.107,0,2940,126,54,65526,65533,65529,782,96,65532,145,89
159966476,11/10/24_10:3:29.227,0,2929,127,54,65526,65533,65529,777,94,65532,144,88
160066469,11/10/24_10:3:29.327,0,2933,127,54,65526,65533,65529,767,95,65532,150,88
160167470,11/10/24_10:3:29.427,0,2940,127,54,65526,65533,65529,787,96,65532,145,88
160267467,11/10/24_10:3:29.527,0,2940,127,54,65526,65533,65529,773,94,65532,145,88
160367466,11/10/24_10:3:29.627,0,2960,128,55,65526,65533,65529,773,95,65532,145,88
160467467,11/10/24_10:3:29.727,0,2952,128,54,65526,65533,65529,769,93,65532,151,89
160567466,11/10/24_10:3:29.827,0,2940,128,55,65526,65533,65529,777,94,65532,150,83
160667467,11/10/24_10:3:29.927,0,2964,129,54,65526,65533,65529,775,93,65532,151,89
160767469,11/10/24_10:3:30.27,0,2964,129,55,65526,65533,65529,768,94,65532,145,88
160868467,11/10/24_10:3:30.127,0,3012,129,55,65526,65533,65529,763,94,65532,145,89
160968474,11/10/24_10:3:30.227,0,3004,129,54,65526,65533,65529,784,96,65532,145,93
161068469,11/10/24_10:3:30.327,0,3008,130,54,65526,65533,65529,768,94,65532,145,88
161168466,11/10/24_10:3:30.427,0,3036,130,55,65526,65533,65529,757,95,65532,145,88
161268467,11/10/24_10:3:30.527,0,3028,130,54,65526,65533,65529,798,95,65532,145,88
161368465,11/10/24_10:3:30.627,0,3044,131,54,65526,65533,65529,801,93,65532,145,88
161469469,11/10/24_10:3:30.727,0,3072,130,54,65526,65533,65529,780,93,65532,145,88
161569468,11/10/24_10:3:30.827,0,3103,130,55,65526,65533,65529,778,95,65532,150,88
161669465,11/10/24_10:3:30.927,0,3048,130,54,65526,65533,65529,799,96,65532,144,88
161769470,11/10/24_10:3:31.27,0,3103,130,54,65526,65533,65529,799,94,65532,145,88
161869468,11/10/24_10:3:31.127,0,3111,130,54,65526,65533,65529,796,93,65532,145,88
161969466,11/10/24_10:3:31.227,0,3064,131,54,65526,65533,65529,804,94,65532,145,88
162070465,11/10/24_10:3:31.327,0,3119,130,55,65526,65533,65529,792,94,65533,150,88
162170468,11/10/24_10:3:31.427,0,3088,130,54,65526,65533,65529,797,96,65532,140,88
162270467,11/10/24_10:3:31.527,0,3131,130,55,65526,65533,65529,785,96,65532,145,94
162370468,11/10/24_10:3:31.627,0,3080,130,55,65526,65533,65529,799,95,65532,150,88
162470468,11/10/24_10:3:31.727,0,3080,130,54,65526,65533,65529,804,94,65532,150,98
162570466,11/10/24_10:3:31.827,0,3099,130,54,65526,65533,65529,790,93,65532,145,88
162671467,11/10/24_10:3:31.927,0,3123,130,54,65526,65533,65529,792,94,65532,145,89
162771471,11/10/24_10:3:32.27,0,3139,130,54,65526,65533,65529,789,94,65532,150,88
162871469,11/10/24_10:3:32.127,0,3135,130,54,65526,65533,65529,795,94,65532,144,93
162971466,11/10/24_10:3:32.227,0,3088,130,54,65526,65533,65529,788,95,65532,150,93
163071475,11/10/24_10:3:32.327,0,3111,130,54,65526,65533,65529,800,95,65532,145,88
163171467,11/10/24_10:3:32.427,0,3095,129,55,65526,65533,65529,796,94,65532,145,89
163272466,11/10/24_10:3:32.527,0,3115,130,55,65526,65533,65529,799,95,65532,150,93
163372467,11/10/24_10:3:32.627,0,3088,129,54,65526,65533,65529,807,94,65532,145,93
163472476,11/10/24_10:3:32.707,0,3135,129,55,65526,65533,65529,801,94,65532,145,94
163572471,11/10/24_10:3:32.827,0,3119,129,54,65526,65533,65529,813,93,65532,151,89
163672467,11/10/24_10:3:32.927,0,3107,129,54,65526,65533,65529,804,93,65532,145,93
163772467,11/10/24_10:3:33.27,0,3064,128,54,65526,65533,65529,807,93,65532,145,88
163882031,11/10/24_10:3:33.147,0,3072,128,55,65526,65533,65529,788,94,65532,150,93
163981467,11/10/24_10:3:33.247,0,3044,128,54,65526,65533,65529,795,96,65532,145,93
164081466,11/10/24_10:3:33.347,0,3032,128,54,65526,65533,65529,779,94,65532,150,88
164181465,11/10/24_10:3:33.447,0,2956,128,54,65526,65533,65529,797,96,65532,145,94
164281466,11/10/24_10:3:33.527,0,2921,129,54,65526,65533,65529,777,95,65532,145,88
164381465,11/10/24_10:3:33.647,0,2877,129,54,65526,65533,65529,779,96,65532,145,88
164481467,11/10/24_10:3:33.747,0,2889,129,54,65526,65533,65529,785,96,65532,145,89
164583467,11/10/24_10:3:33.847,0,2937,130,54,65526,65533,65529,748,94,65532,145,88
164683463,11/10/24_10:3:33.947,0,3004,130,55,65526,65533,65529,774,97,65532,150,88
164783468,11/10/24_10:3:34.47,0,3056,130,55,65526,65533,65529,758,96,65532,150,93
164883470,11/10/24_10:3:34.147,0,3048,130,54,65526,65533,65529,772,97,65532,145,88
164983469,11/10/24_10:3:34.227,0,3012,130,55,65526,65533,65530,806,97,65532,150,88
165083466,11/10/24_10:3:34.347,0,3052,130,54,65526,65533,65529,792,95,65532,140,88
165184467,11/10/24_10:3:34.447,0,3060,130,54,65526,65533,65529,799,95,65532,145,98
165284467,11/10/24_10:3:34.547,0,3056,131,55,65526,65533,65529,764,95,65532,151,89
165384464,11/10/24_10:3:34.647,0,2996,130,54,65526,65533,65529,803,97,65532,151,89
165484467,11/10/24_10:3:34.747,0,2984,130,54,65526,65533,65529,779,95,65532,140,94
165584468,11/10/24_10:3:34.847,0,2956,130,54,65526,65533,65529,776,96,65532,145,89
165684466,11/10/24_10:3:34.947,0,2960,130,54,65526,65533,65529,780,97,65532,145,89
165785464,11/10/24_10:3:35.47,0,3004,130,54,65526,65533,65529,780,95,65532,151,94
165885469,11/10/24_10:3:35.147,0,3020,130,55,65526,65533,65529,768,95,65532,150,88
165985467,11/10/24_10:3:35.247,0,3028,130,55,65526,65533,65529,780,96,65532,155,88
166085464,11/10/24_10:3:35.347,0,3052,129,55,65526,65533,65529,777,96,65532,150,88
166185468,11/10/24_10:3:35.447,0,3004,129,54,65526,65533,65529,778,95,65532,150,93
166285465,11/10/24_10:3:35.547,0,3004,130,55,65526,65533,65529,770,95,65532,145,88
166386474,11/10/24_10:3:35.627,0,2940,126,54,65526,65533,65529,781,95,65532,145,89
166486468,11/10/24_10:3:35.747,0,2952,126,55,65526,65533,65529,768,94,65532,145,88
166586476,11/10/24_10:3:35.847,0,2960,126,55,65526,65533,65529,781,96,65532,140,93
166686473,11/10/24_10:3:35.947,0,2929,126,54,65526,65533,65529,780,94,65532,140,93
166786472,11/10/24_10:3:36.47,0,2976,126,54,65526,65533,65529,782,95,65532,145,83
166886467,11/10/24_10:3:36.147,0,2984,127,55,65526,65533,65529,766,93,65532,145,88
166987470,11/10/24_10:3:36.247,0,2976,127,54,65526,65533,65529,781,96,65532,151,89
167087469,11/10/24_10:3:36.327,0,3012,127,55,65526,65533,65529,770,94,65532,140,89
167187467,11/10/24_10:3:36.447,0,3028,127,55,65526,65533,65529,790,96,65532,150,93
167287469,11/10/24_10:3:36.547,0,3111,128,55,65526,65533,65529,766,94,65532,145,88
167387471,11/10/24_10:3:36.647,0,3119,128,55,65526,65533,65529,782,96,65532,151,94
167487467,11/10/24_10:3:36.747,0,3084,128,55,65526,65533,65529,798,93,65533,151,89
167587473,11/10/24_10:3:36.847,0,3123,129,54,65526,65533,65529,807,93,65532,150,88
167688469,11/10/24_10:3:36.947,0,3155,129,54,65526,65533,65529,790,94,65532,150,88
167788468,11/10/24_10:3:37.47,0,3072,129,54,65526,65533,65529,797,96,65532,150,93
167888469,11/10/24_10:3:37.148,0,3123,129,55,65526,65533,65529,798,95,65532,155,88
167989467,11/10/24_10:3:37.248,0,3052,130,54,65526,65533,65529,802,93,65532,150,88
168089471,11/10/24_10:3:37.348,0,3084,130,55,65526,65533,65529,806,95,65532,145,88
168189466,11/10/24_10:3:37.448,0,3024,130,54,65526,65533,65529,800,94,65532,145,88
168290468,11/10/24_10:3:37.548,0,3044,130,54,65526,65533,65529,810,94,65532,145,93
168390471,11/10/24_10:3:37.648,0,3076,130,54,65526,65533,65529,800,94,65532,145,94
168490468,11/10/24_10:3:37.748,0,3040,131,54,65526,65533,65529,812,92,65532,150,88
168590463,11/10/24_10:3:37.848,0,3036,130,54,65526,65533,65529,800,93,65532,145,89
168690466,11/10/24_10:3:37.948,0,2980,130,54,65526,65533,65529,802,93,65532,145,93
168790467,11/10/24_10:3:38.48,0,3016,130,54,65526,65533,65529,800,94,65532,145,94
168891465,11/10/24_10:3:38.148,0,2976,130,54,65526,65533,65529,802,94,65532,145,93
169000756,11/10/24_10:3:38.268,0,3016,126,55,65526,65533,65529,801,94,65532,150,88
169100465,11/10/24_10:3:38.368,0,3012,126,55,65526,65533,65529,789,92,65532,144,88
169200467,11/10/24_10:3:38.468,0,3032,126,54,65526,65533,65529,802,94,65532,145,88
169300463,11/10/24_10:3:38.568,0,3044,126,55,65526,65533,65529,781,92,65532,145,88
169400466,11/10/24_10:3:38.668,0,3084,126,55,65526,65533,65529,805,94,65532,145,88
169501474,11/10/24_10:3:38.768,0,3099,126,55,65526,65533,65529,810,94,65532,145,88
169601468,11/10/24_10:3:38.868,0,3123,126,55,65526,65533,65529,801,93,65532,145,88
169701464,11/10/24_10:3:38.968,0,3084,126,55,65526,65533,65529,805,94,65532,145,88
169801466,11/10/24_10:3:39.68,0,2992,126,54,65526,65533,65529,803,93,65532,145,89
169901467,11/10/24_10:3:39.168,0,3032,126,55,65526,65533,65529,807,94,65532,145,89
170001472,11/10/24_10:3:39.268,0,3064,126,54,65526,65533,65529,800,93,65532,145,88
170102467,11/10/24_10:3:39.368,0,2952,126,54,65526,65533,65529,804,92,65532,145,93
170202467,11/10/24_10:3:39.468,0,2933,126,55,65526,65533,65529,801,93,65532,145,93
170302467,11/10/24_10:3:39.568,0,2877,127,55,65526,65533,65529,791,92,65532,150,88
170402463,11/10/24_10:3:39.668,0,2901,127,54,65526,65533,65529,788,94,65533,145,88
170502468,11/10/24_10:3:39.768,0,2877,127,54,65526,65533,65529,795,94,65532,140,89
170602468,11/10/24_10:3:39.868,0,2865,127,54,65526,65533,65529,784,92,65532,150,88
170703468,11/10/24_10:3:39.968,0,2897,127,54,65526,65533,65529,777,95,65532,151,89
170803467,11/10/24_10:3:40.68,0,2893,127,54,65526,65533,65529,782,95,65532,151,94
170903466,11/10/24_10:3:40.168,0,2889,128,55,65526,65533,65529,791,94,65532,145,93
171003467,11/10/24_10:3:40.268,0,2877,128,55,65526,65533,65529,788,95,65532,150,88
171103463,11/10/24_10:3:40.348,0,2877,128,54,65526,65533,65529,779,95,65532,150,88
171203466,11/10/24_10:3:40.468,0,2869,128,54,65526,65533,65529,786,95,65532,145,88
171303473,11/10/24_10:3:40.568,0,2885,128,54,65526,65533,65529,775,95,65532,145,88
171404466,11/10/24_10:3:40.668,0,2889,129,54,65526,65533,65529,776,95,65532,145,88
171504467,11/10/24_10:3:40.768,0,2933,129,54,65526,65533,65529,769,96,65532,145,83
171604463,11/10/24_10:3:40.848,0,2929,129,54,65526,65533,65529,768,95,65532,145,88
171704466,11/10/24_10:3:40.968,0,3084,130,54,65526,65533,65529,774,95,65532,145,88
171804466,11/10/24_10:3:41.68,0,3099,130,55,65526,65533,65529,773,98,65532,145,89
171904467,11/10/24_10:3:41.168,0,3080,130,55,65526,65533,65529,765,100,65532,144,93
172005465,11/10/24_10:3:41.268,0,2901,129,55,65526,65533,65529,767,104,65532,145,88
172105468,11/10/24_10:3:41.368,0,2944,130,54,65526,65533,65529,750,100,65532,145,89
172205467,11/10/24_10:3:41.468,0,3048,130,55,65526,65533,65529,771,101,65532,140,88
172305465,11/10/24_10:3:41.568,0,3147,129,55,65526,65533,65529,780,99,65532,145,93
172406474,11/10/24_10:3:41.668,0,2980,125,55,65526,65533,65529,750,98,65532,150,93
172506469,11/10/24_10:3:41.768,0,2893,125,55,65526,65533,65529,745,96,65532,145,88
172607472,11/10/24_10:3:41.868,0,3016,126,55,65526,65533,65529,741,95,65532,140,93
172707470,11/10/24_10:3:41.968,0,3175,126,55,65526,65533,65529,789,96,65532,150,88
172807466,11/10/24_10:3:42.68,0,3036,126,54,65526,65533,65529,778,97,65532,145,93
172907474,11/10/24_10:3:42.168,0,2929,125,54,65526,65533,65529,774,98,65532,145,89
173007468,11/10/24_10:3:42.248,0,2925,126,54,65526,65533,65529,782,97,65532,145,89
173107466,11/10/24_10:3:42.368,0,3044,126,54,65526,65533,65529,792,96,65532,145,89
173208469,11/10/24_10:3:42.468,0,3231,126,54,65526,65533,65529,785,95,65532,145,88
